phase;numero;dossierMulti;dossier;ordseq;rubrique;rubrique4Erudit;id;titre;datePub;dateModif;auteurs;keywords;directeur;statut;phase
;2008;;;12;58;58;125;Dans le feu de la conversation ;2008-02-14 00:59:00;2008-02-14 05:22:22;#Jean Maurel;#Rimbaud;Gérard Wormser;;
;2008;;;13;58;58;526;Le combat de Pornos et de Hieros : image pornographique et image métaphysique;2008-02-26 01:37:42;2011-12-23 12:16:16;#Sylvie Taussig #Philippe Sers;#Arts et lettres #Philosophie #Levinas, Emmanuel #Religions #Image, Iconographie #Sexualité #Érotisme;Gérard Wormser;;
;2008;;;14;58;58;292;Le politiche per il nuovo teatro;2008-03-20 14:51:00;2008-03-20 14:10:51;#Franco  D'Ippolito;;Gérard Wormser;;
;2008;;;15;58;58;534;Le profil des maires urbains en 2006;2008-03-25 04:24:28;2011-06-22 01:16:34;#Christophe Premat #Julien Dewoghélaëre;#Politique et société #Milieu politique #France;Gérard Wormser;;
;2008;;;16;58;58;536;Quelle ethnométhodologie appliquer aux jeux vidéo multijoueurs persistants ?;2008-03-25 08:01:38;2008-03-25 08:23:20;#Etienne Armand Amato;;Gérard Wormser;;
;2008;;;17;58;58;537;Sur la passade pétainiste de Paul Ricoeur : un bref épisode ?;2008-03-26 06:24:15;2014-10-17 09:15:38;#Robert Levy;#Ricoeur, Paul;Gérard Wormser;;
;2008;;;18;58;58;540;Raison scientifique et philosophie du langage;2008-04-01 09:03:22;2008-05-26 04:27:36;#Jean-Louis Léonhardt;#Histoire #Philosophie #Sciences et environnement #Descartes;Gérard Wormser;;
;2008;;;19;58;58;543;Cette inertie qui marche - un lieu pour se perdre;2008-04-09 05:59:34;2008-04-12 04:02:04;#Pierre Antoine Villemaine;#Merleau-Ponty, Maurice #Antonin Artaud;Gérard Wormser;;
;2008;;;20;58;58;546;Violence and History;2008-04-14 07:23:26;2008-04-14 08:29:38;#Gérard Wormser;;Gérard Wormser;;
;2008;;;21;58;58;547;Le Kuomintang, parti nationaliste taiwanais ?;2008-04-16 04:45:32;2011-12-23 12:20:37;#Stéphane Corcuff;#Politique et société #Asie #Milieu politique #Identité #Nation, nationalisme #Démocratie #Diversité culturelle;Gérard Wormser;;
;2008;;;22;58;58;551;"&#36328;&#22269;&#30028;&#19982;&#36328;&#35821;&#38469;&#30340;&#40065;&#36805;&#32763;&#35793; (1925~1949) / A Theory of the Translations of Lu Xun’s works";2008-04-28 06:51:48;2008-05-05 01:44:48;#Hsu Hsiu-Hui;#Publication en chinois;Gérard Wormser;;
;2008;;;23;58;58;561;Le Tirou-koural, bréviaire des Tamouls;2008-05-06 05:50:34;2011-08-04 15:44:10;#David Annoussamy;;Gérard Wormser;;
;2008;;;24;58;58;567;Un renouveau des utopies cosmopolitiques;2008-05-09 09:32:05;2011-06-21 11:11:18;#Fabrice Flipo;#Philosophie #Politique et société #Negri, Antonio #Mondialisation #Écologie #Socialisme et Communisme #Morin, Edgar #Capitalisme #Utopie;Gérard Wormser;;
;2008;;;25;58;58;574;Art vidéo, histoire d'une sectorisation;2008-05-19 05:45:22;2008-05-19 05:43:20;#Norbert Godon;#Arts et lettres #Politique et société #Video #Godard, Jean-Luc  #Édition, presse et médias #Socialisme et Communisme #Capitalisme;Gérard Wormser;;
;2008;;;26;58;58;98;Communauté et société : un ré-examen du modèle de Tönnies;2008-05-20 00:24:00;2008-05-20 01:43:41;#Ingeburg Lachaussée;#Tönnies, Ferdinand #Simmel, Georg;Gérard Wormser;;
;2008;;;27;58;58;577;Peut-on parler d'un tournant néo-libéral en France ?;2008-05-22 00:01:47;2011-10-09 16:57:58;#Johann Michel;;Gérard Wormser;;
;2008;;;28;58;58;580;民主祭典─ 對台灣政黨輪替八年部分公共政策的總結評價;2008-05-28 05:24:49;2011-06-21 11:08:00;#Lee Chih-Te;#Publication en chinois #Histoire #Politique et société #Asie #Nation, nationalisme #Guerre et conflit #Démocratie;Gérard Wormser;;
;2008;;;29;58;58;582;"Une épopée du capitalisme. ""Par-dessus bord"" de Michel Vinaver";2008-06-02 05:47:39;2011-08-02 12:28:33;#Gérald Garutti;#Arts et lettres #Politique et société #Théâtre #Vinaver, Michel #Weber, Max #Capitalisme #Entreprises #Antonin Artaud;Gérard Wormser;;
;2008;;;30;58;58;587;Congrès Eurozine 2008;2008-06-05 06:18:00;2008-09-22 03:56:04;# Sens Public;;Gérard Wormser;;
;2008;;;31;58;58;584;Que pensent les Chinois des Européens ?;2008-08-06 15:24:21;2011-06-21 11:05:56;#Stéphane Corcuff;#Histoire #Politique et société #Europe #Asie #Relations internationales #Démocratie #Diversité culturelle;Gérard Wormser;;
;2008;;;32;58;58;589;La gouvernance chinoise à l’époque impériale et le nationalisme chinois : Retour sur la mission Macartney;2008-09-09 09:01:58;2011-06-21 10:59:05;#Chang-Lin Li;#Histoire #Politique et société #Europe #Asie #Relations internationales #Guerre et conflit #Démocratie #Socialisme et Communisme;Gérard Wormser;;
;2008;;;33;58;58;598;Ouverture sur le mono/plurilinguisme;2008-09-29 13:10:55;2011-03-29 09:42:08;#Michel Deguy;#Arts et lettres #Philosophie #Politique et société #Europe #Deguy, Michel #Camus, Albert #Multilinguisme #Francophonie;Gérard Wormser;;
;2008;;;34;58;58;613;La Tour de Babel n'existe pas;2008-11-10 03:36:12;2011-03-29 09:42:40;#Clarisse Herrenschmidt;#Arts et lettres #Religions #Multilinguisme;Gérard Wormser;;
;2008;;;35;58;58;614;J'écris en présence de toutes les langues du monde;2008-11-10 04:24:35;2011-06-17 23:13:56;#Édouard Glissant;#Philosophie #Politique et société #Europe #Multilinguisme #Glissant, Édouard;Gérard Wormser;;
;2008;;;36;113;113;500;Image, sujet, pouvoir. Entretien avec Marie-José Mondzain;2008-01-08 07:16:45;2011-01-20 08:08:36;#Michaela Fiserova #Marie-José Mondzain;#Philosophie #Politique et société #Religions #Édition, presse et médias #Image, Iconographie #Sujet;Gérard Wormser;;
;2008;;;37;113;113;509;Sociologie des organisations. Entretien avec Michel Crozier;2008-02-05 11:06:00;2011-08-09 16:57:55;#Christophe Premat #Michel Crozier;;Gérard Wormser;;
;2008;;;38;113;113;528;"""De l'intergénérationnel, vite !"" Entretien avec Gérard Wormser";2008-03-04 07:27:26;2011-10-20 01:30:42;#Gérard Wormser #Christine Raphaël;;Gérard Wormser;;
;2008;;;39;113;113;578;Goût de la recherche, saveur de la découverte. Entretien avec Albert Fert, Prix Nobel de physique en 2007;2008-05-26 06:22:05;2011-01-20 08:12:58;#Jean-Yves Heurtebise #Albert Fert;#Gennes (de), Pierre-Gilles;Gérard Wormser;;
;2008;;;40;60;60;575;Neun Gedichte von neun zeitgenössischen Iranischen Dichtern;2008-05-22 13:15:51;2011-06-14 15:06:50;#Parham Shahrjerdi;#focuscreation;Gérard Wormser;;
;2008;;;41;60;60;573;En guise de machine à continuer le temps;2008-06-18 01:02:23;2008-06-18 03:27:55;#Daniel Pozner;#Polémoscope 1;Gérard Wormser;;
;2008;;;42;60;60;572;On ne lit jamais deux fois le même poème, suivi de 'poésies';2008-06-18 01:03:16;2008-06-18 02:44:30;#Pascale Auger;#Polémoscope 1;Gérard Wormser;;
;2008;;;43;60;60;571;Baptême;2008-06-18 01:03:46;2008-06-18 13:39:35;#François Rannou;#Polémoscope 1;Gérard Wormser;;
;2008;;;44;60;60;570;Le numérique c'est pas sorcier;2008-06-18 01:04:09;2008-06-18 02:42:36;#Patrick Beurard-Valdoye;#Polémoscope 1 #Monde numérique;Gérard Wormser;;
;2008;;;45;60;60;569;Sous bénéfice d'inventaire et d'invention...;2008-06-18 01:04:29;2008-06-18 02:41:40;#Michel Deguy;#Polémoscope 1 #Deguy, Michel;Gérard Wormser;;
;2008;;;46;60;60;568;Polémoscope;2008-06-18 01:04:50;2011-10-20 01:59:36;#Carole Dely #Olivier Apert;#Polémoscope 1 #Polémoscope 2 #focuscreation;Gérard Wormser;;
;2008;;;47;60;60;615;"&#29275;&#32905;&#38754; / Nouilles au boeuf";2008-11-14 07:29:53;2010-10-07 12:40:34;# Li Ang;#Publication en chinois #Arts et lettres #Asie #Nation, nationalisme #Guerre et conflit;Gérard Wormser;;
;2008;;;48;76;76;538;"Sur quelque 1786 pages des ""Oeuvres"" d'Antonin Artaud (Gallimard 2004)";2008-03-31 04:39:19;2011-08-10 12:12:09;#Sylvie Taussig;#Antonin Artaud;Gérard Wormser;;
;2008;;;49;76;76;548;Lecture de Pierre Hadot : Le Voile d'Isis, Essai sur l’histoire de l’idée de nature ;2008-04-21 09:37:28;2008-04-21 09:34:49;#Sylvie Taussig;#Hadot, Pierre;Gérard Wormser;;
;2008;;;50;76;76;594;L'Aigle et le Phénix;2008-09-18 07:08:27;2008-09-19 04:22:17;#Stéphane Corcuff;#Arts et lettres #Histoire #Politique et société #Asie #Nation, nationalisme #Roman #Voltaire;Gérard Wormser;;
;2008;;;51;76;76;612;Dictionary of Seventeenth-Century French Philosophers;2008-11-06 07:46:57;2011-10-20 01:43:29;#Sylvie Taussig;;Gérard Wormser;;
;2008;;;;55;55;591;Abonnement;2008-09-13 13:43:11;2010-02-11 11:47:38;;;Gérard Wormser;;
;2008;;;;65;65;596;Cahiers Sens Public n°7/8 : L'internet entre savoirs, espaces publics et monopoles;2008-09-22 06:42:43;2010-11-04 06:36:23;# Sens Public;;Gérard Wormser;;
;2008;;;;65;65;521;Le Singe de Kafka, de Seloua Luste Boulbina;2008-02-10 05:14:44;2009-05-26 16:39:37;# Sens Public #Seloua Luste Boulbina;;Gérard Wormser;;
;2009;;542;1;58;58;712;Écrire en tant qu'homme. Lévinas et la phénoménologie de l'Éros;2009-11-09 08:39:52;2009-11-20 00:48:20;# Stella Sandford;#Genres #Beauvoir (de), Simone #Philosophie #Levinas, Emmanuel #Érotisme #Sujet #Altérité;Gérard Wormser;;
;2009;;642;1;109;109;642;Les héritages de Mai 68 ?;2009-02-16 11:26:40;2011-10-17 11:26:35;#Christophe Premat #Carole Dely;#Héritages de Mai 68 ? #Philosophie #Politique et société;Gérard Wormser;;
;2009;;642;2;58;58;637;1968, 1998, 2008 : le théâtre et ses fractures générationnelles;2009-02-16 11:01:57;2011-07-26 18:33:17;#Marion Denizot;#Héritages de Mai 68 ? #Théâtre #Virilio, Paul;Gérard Wormser;;
;2009;;642;3;58;58;636;A propos de Jakob Robert Schmid;2009-02-16 11:02:25;2011-07-26 18:30:53;#Dominique Ottavi;#Héritages de Mai 68 ? #Histoire #Éducation et enseignement;Gérard Wormser;;
;2009;;642;4;58;58;635;Mai 68, le conflit des interprétations;2009-02-16 11:02:52;2011-07-26 18:26:38;#Christophe Premat;#Héritages de Mai 68 ? #Politique et société #Foucault, Michel #Morin, Edgar #Mouvement social #France;Gérard Wormser;;
;2009;;642;5;58;58;634;Les héritages contestataires de Mai 68;2009-02-16 11:03:17;2011-07-26 18:25:21;#Irène Pereira;#Héritages de Mai 68 ? #Politique et société #Foucault, Michel #Bourdieu, Pierre #Deleuze, Gilles #Démocratie #Mouvement social #Capitalisme #Castoriadis, Cornelius;Gérard Wormser;;
;2009;;642;6;58;58;633;Mai 68 dans la presse catholique portugaise ;2009-02-16 11:03:47;2009-02-17 05:24:50;#Sandra Duarte;#Héritages de Mai 68 ? #Europe #Religions #Édition, presse et médias;Gérard Wormser;;
;2009;;642;7;58;58;632;Mouvement étudiant mexicain de 1968 : que s’est-il passé au Yucatan et quelles furent les réactions de la presse ?;2009-02-16 11:04:15;2011-07-26 18:22:32;#Pedro  Echeverría V.;#Héritages de Mai 68 ? #Amérique latine #Mouvement social;Gérard Wormser;;
;2009;;642;8;58;58;631;Démocratie et opposition extraparlementaire en Allemagne sous la Grande Coalition;2009-02-16 11:04:45;2011-07-26 18:20:51;#Niall Bond;#Héritages de Mai 68 ? #Europe #Marx, Karl #Milieu politique #Démocratie;Gérard Wormser;;
;2009;;642;9;58;58;630;À la recherche de l’autonomie : le groupe 'Socialisme ou Barbarie' et Mai 68;2009-02-16 11:05:21;2011-10-12 11:23:18;#Christophe Premat;#Héritages de Mai 68 ? #Philosophie #Politique et société #Socialisme et Communisme #Capitalisme #Castoriadis, Cornelius;Gérard Wormser;;
;2009;;642;10;58;58;629;Sous les pavés de la capitale, la plage de la Croisette;2009-02-16 11:06:05;2011-12-13 19:34:19;#Laëtitia Baltz;#Héritages de Mai 68 ? #Cinéma #Malraux, André #Resnais, Alain #Godard, Jean-Luc  #Mouvement social #France;Gérard Wormser;;
;2009;;642;11;58;58;628;L’iconographie de Mai 68 : un usage intentionnel du photoreportage noir et blanc ou couleur;2009-02-16 11:07:04;2009-05-06 04:17:50;#Audrey Leblanc;#Héritages de Mai 68 ? #Politique et société #Édition, presse et médias #Image, Iconographie #Mouvement social #France;Gérard Wormser;;
;2009;;642;12;58;58;627;La classe politique prise de panique en mai 1968 : comment la guerre civile fut évitée ?;2009-02-16 11:08:02;2009-03-04 02:22:38;#Mattei Dogan;#Héritages de Mai 68 ? #Histoire #Politique et société #Malraux, André #Vigo, Jean #Luxemburg, Rosa #Mouvement social #France;Gérard Wormser;;
;2009;;642;13;58;58;626;Vingt ans en 68;2009-02-16 11:08:39;2011-07-26 18:12:24;#Geneviève Fraisse;#Héritages de Mai 68 ? #Beauvoir (de), Simone;Gérard Wormser;;
;2009;;642;14;58;58;625;Souvenirs singuliers des années 68, etc.;2009-02-16 11:09:18;2011-07-26 18:11:12;#Michèle Le Doeuff;#Héritages de Mai 68 ? #Beauvoir (de), Simone;Gérard Wormser;;
;2009;;642;15;58;58;624;Soixante-huitards (Fleurs d’utopie sur l’asphalte des grandes villes);2009-02-16 11:22:23;2011-07-26 18:09:32;#György Konrád;#Héritages de Mai 68 ? #Histoire #Politique et société #Europe #Konrád, György  #Socialisme et Communisme;Gérard Wormser;;
;2009;;642;16;113;113;619;68, sans fin. Echanges avec Jean-Luc Nancy;2009-01-09 11:50:46;2011-10-17 14:27:00;#Carole Dely #Jean-Luc Nancy;#Héritages de Mai 68 ? #Philosophie #Politique et société #Métaphysique #Mouvement social #Sujet;Gérard Wormser;;
;2009;;642;17;60;60;623;A la recherche de 68;2009-02-16 11:22:51;2011-07-26 18:08:31;#Júlia Lángh;#Héritages de Mai 68 ? #Arts et lettres #Récit, voyage;Gérard Wormser;;
;2009;;642;18;76;76;638;Emancipation ou aliénation sexuelle ? La révolution des mœurs en débat;2009-02-16 11:01:21;2011-07-26 18:34:31;#Christophe Premat;#Héritages de Mai 68 ? #Arts et lettres;Gérard Wormser;;
;2009;;650;1;109;109;650;Enseigner l'Europe / Teaching Europe;2009-10-22 01:55:25;2015-02-16 09:46:11;#Katarina Chovancova #Paulina Sperkova;#Enseigner l'Europe / Teaching Europe;Gérard Wormser;;
;2009;;650;2;58;58;651;Bien connaître sa culture maternelle, un enjeu de la compétence interculturelle;2009-10-22 01:56:43;2011-07-29 13:51:04;#Agnesa Fanová;#Enseigner l'Europe / Teaching Europe #Politique et société #Europe #Identité #Multilinguisme #Diversité culturelle #Éducation et enseignement;Gérard Wormser;;
;2009;;650;3;58;58;652;Progrès et civilisation, éducation et publicité dans les médias ;2009-10-22 01:57:02;2011-07-29 13:53:03;#Daniela Giusto;#Enseigner l'Europe / Teaching Europe #Europe #Identité #Édition, presse et médias #Image, Iconographie #Éducation et enseignement #Publicité;Gérard Wormser;;
;2009;;650;4;58;58;653;"""Cultural distance"" among speakers of the same language";2009-10-22 01:57:24;2011-07-29 13:53:52;#Elena Gómez Parra;#Enseigner l'Europe / Teaching Europe #Politique et société #Europe #Stéréotypes;Gérard Wormser;;
;2009;;650;5;58;58;654;Enseigner l’Europe et l’Union européenne: quels problèmes et quels enjeux en géographie ?;2009-10-22 01:57:44;2011-07-29 13:56:15;#Magali Hardouin;#Enseigner l'Europe / Teaching Europe #Europe #Éducation et enseignement;Gérard Wormser;;
;2009;;650;6;58;58;655;Europe in teaching practice – national and international experiences;2009-10-22 01:58:05;2011-07-29 13:57:20;#Ágnes Horváth;#Enseigner l'Europe / Teaching Europe #Politique et société #Europe;Gérard Wormser;;
;2009;;650;7;58;58;656;Europe, espace d’une nouvelle communication;2009-10-22 01:58:21;2011-07-29 13:58:15;#Katarina Chovancova;#Enseigner l'Europe / Teaching Europe #Politique et société #Europe #Identité #Espace public #Diversité culturelle #Éducation et enseignement;Gérard Wormser;;
;2009;;650;8;58;58;657;Atlas of European values – Making DATA accessible for educational use;2009-10-22 01:58:42;2011-07-29 13:59:00;#Uwe Krause;#Enseigner l'Europe / Teaching Europe #Politique et société;Gérard Wormser;;
;2009;;650;9;58;58;658;Apprendre le slovaque par le biais du français;2009-10-22 01:58:55;2011-07-29 13:59:54;#Krecková Vlasta;#Enseigner l'Europe / Teaching Europe #Europe #Multilinguisme #Éducation et enseignement;Gérard Wormser;;
;2009;;650;10;58;58;659;Märchen interkulturell;2009-10-22 01:59:17;2011-07-29 14:01:33;#Ivica Lencová;#Enseigner l'Europe / Teaching Europe #Arts et lettres;Gérard Wormser;;
;2009;;650;11;58;58;660;Apprendre à enseigner l’Europe : un jeu de piste dans les champs disciplinaires;2009-10-22 01:59:28;2011-07-29 14:02:18;#Marie-France  Mailhos;#Enseigner l'Europe / Teaching Europe #Politique et société #Europe #Identité #Diversité culturelle;Gérard Wormser;;
;2009;;650;12;58;58;661;Construire ou reconstruire un texte en langue étrangère;2009-10-22 01:59:43;2011-07-29 14:03:35;#Mária Palová;#Enseigner l'Europe / Teaching Europe;Gérard Wormser;;
;2009;;650;13;58;58;662;La citoyenneté européenne : ses avantages et ses implications;2009-10-22 01:59:57;2011-07-29 14:04:40;#Ivo Petru;#Enseigner l'Europe / Teaching Europe #Politique et société #Europe #Démocratie #Droits humains;Gérard Wormser;;
;2009;;650;14;58;58;663;La France et l’Europe : enseigner et construire une citoyenneté européenne;2009-10-22 02:00:21;2011-12-13 19:50:32;#Gilles Rouet;#Enseigner l'Europe / Teaching Europe #Politique et société #Europe #Démocratie #France;Gérard Wormser;;
;2009;;650;15;58;58;668;Enseigner l’Europe dans une discipline linguistique : l’exemple de la lexicologie;2009-10-22 02:00:33;2011-07-29 14:12:47;#Monika Zázrivcová;#Enseigner l'Europe / Teaching Europe #Politique et société #Europe #Multilinguisme #Francophonie #Diversité culturelle #Éducation et enseignement;Gérard Wormser;;
;2009;;650;16;58;58;666;La littérature et l’interculturalité en classe de langue;2009-10-22 02:01:28;2011-07-29 14:10:50;#Paulina Sperkova;#Enseigner l'Europe / Teaching Europe #Arts et lettres #Politique et société #Europe #Multilinguisme #Diversité culturelle #Éducation et enseignement;Gérard Wormser;;
;2009;;650;17;58;58;665;Pre-School literacy in the light of european tradition;2009-10-22 02:01:46;2011-07-29 14:09:40;#Veronika Szinger;#Enseigner l'Europe / Teaching Europe;Gérard Wormser;;
;2009;;650;18;58;58;664;S’engager dans l’analyse discursive en cours de FLE : pour une linguistique citoyenne;2009-10-22 02:02:11;2011-07-29 14:08:16;#Arnaud Segretain;#Enseigner l'Europe / Teaching Europe #Bourdieu, Pierre;Gérard Wormser;;
;2009;;650;19;58;58;667;The role of teachers in the 21st century ;2009-10-22 02:10:00;2011-07-29 14:11:46;#Éva Ujlakyné Szucs;#Enseigner l'Europe / Teaching Europe;Gérard Wormser;;
;2009;;674;1;107;107;674;Les femmes dans l'action militante, syndicale et revendicative de 1945 à nos jours;2009-05-22 06:13:44;2011-10-17 15:14:18;#André Robert;#Genres #Politique et société #Simon, Claude #Les femmes dans l’action militante, syndicale et revendicative de 1945 à nos jours ;Gérard Wormser;;
;2009;;674;2;58;58;675;Militantes syndicales : une égalité à faire vivre;2009-05-22 06:14:47;2011-08-01 17:33:45;#Yannick Le Quentrec;#Genres #Philosophie #Politique et société #Les femmes dans l’action militante, syndicale et revendicative de 1945 à nos jours ;Gérard Wormser;;
;2009;;674;3;58;58;676;"""Le temps des élues""";2009-05-22 06:15:23;2011-08-01 17:35:15;#Magali Della Sudda;#Genres #Philosophie #Politique et société #Les femmes dans l’action militante, syndicale et revendicative de 1945 à nos jours ;Gérard Wormser;;
;2009;;674;4;58;58;677;Et si on se passait des patrons ? ;2009-05-22 06:15:59;2011-08-01 17:36:49;#Marie-Thérèse Coenen;#Genres #Histoire #Politique et société #Europe #Luxemburg, Rosa #Les femmes dans l’action militante, syndicale et revendicative de 1945 à nos jours  #Entreprises;Gérard Wormser;;
